symptom,result,uu_id
胃脘胀满,您是否感觉胃脘部位胀胀的，像有东西顶着？,581
嗳气,您是否有胃气上逆，伴随打嗝的情况？,582
反酸,您是否经常感到胃部不适或疼痛？,582
不欲饮食,您是否感觉没有胃口，不想吃东西？,582
溏滞,您是否发现自己大便形态松散，且伴有排便阻滞感？,582
胃脘痞满,您是否觉得胃中堵塞？,582
口苦,您是否感到口苦？,582
呕吐,您近期是否有过恶心呕吐的情况？,582
嘈杂,您是否觉得心里乱糟糟的？,582
纳呆,您最近有没有觉得没有食欲？,582
肠鸣,您是否经常会听到肚子里有咕噜咕噜的响声？,582
口干,您是否经常感觉口干，想喝水？,582
失眠,失眠是否是您目前的一个症状？,582
反食,您是否经常出现食物反流的症状？,582
泛吐清水,您是否遭遇过口中不断泛吐清水的状况？,582
神疲乏力,是否总是觉得疲惫不堪，精神萎靡？,582
胃脘疼痛,您是否有时会感到胃部疼痛难受？,583
不欲饮食,您近期是否食欲不振？,583
嗳气,嗳气是否伴随有消化不良或食欲不振？,583
反酸,您是否经常感到反酸？,583
纳呆,近期是否有胃口不好，吃东西不香的情况？,583
胃脘痞满,您是否觉得胃中堵塞？,583
尿急,您是否有尿急的情况，即突然强烈的小便欲望？,583
呕吐,您近期是否出现恶心呕吐的情况？,583
口苦,口中是否感觉有苦味？,583
失眠,您近期有失眠的情况？,583
嘈杂,您近期是否感到心里比较乱？,583
口干,您是否觉得口中干涩？,583
肠鸣,您是否经常听到肚子里有咕噜咕噜的响声？,583
不欲饮食,您近期是否食欲不振？,584
反酸,您是否出现过反酸的症状？,584
小便不尽感,小便后是否感觉没有排空感，即仍有尿意？,584
胃脘疼痛,有没有觉得胃的部位隐隐作痛？,584
神疲乏力,是否总是觉得疲惫不堪，精神萎靡？,584
胃脘胀满,您的胃部有没有胀满的感觉？,584
溏滞,您是否存在大便质地松软且排出不顺畅的情况？,584
嗳气,您是否有胃气上逆，伴随打嗝的情况？,584
胸闷不舒,您是否觉得呼吸时胸部有阻塞感，不够顺畅？,584
嗳气,您是否存在胃中不适，以打嗝形式排气的情况？,585
胃脘疼痛,有没有觉得胃的部位隐隐作痛？,585
不欲饮食,您最近是否常常感到厌食？,585
溏滞,您是否发现自己大便形态松散，且伴有排便阻滞感？,585
胃脘痞满,您是否感觉胃部饱胀不适，有堵塞感？,585
口苦,您是否感觉口中有苦味？,585
呕吐,您近期是否出现恶心呕吐的情况？,585
嘈杂,您是否感觉胸闷，心里乱？,585
纳呆,是否觉得吃东西没有味道，不想吃东西？,585
失眠,您近期有失眠的情况？,585
口干,您是否经常感觉口干，想喝水？,585
肠鸣,您是否经常听到肚子里有咕噜咕噜的响声？,585
久站或久坐,您是否有长期站立或坐着不动的情况？,586
口干不欲饮,您是否经常感到口渴，饮水量增多？,586
胸胁胀闷,您是否感到胸部和肋骨间有胀满不适的感觉？,586
尿频或尿急,小便时是否感觉尿急或尿频？,586
腹痛即泻,您是否经常感到腹部疼痛随后就腹泻？,586
疲乏,您是否感到身体疲乏无力？,586
纳呆,您是否有食欲不振的情况？,586
腹痛发作与情绪变化有关,情绪变化时，您是否会感到腹部疼痛？,586
反酸,您的饮食习惯是否偏重油腻或辛辣食物？,587
易饥,您是否出现频繁感到饥饿的症状？,587
反食,您是否经历过进食后食物上涌的现象？,587
嗳气,您是否频繁地打嗝？,587
纳呆,您是否有食欲不振的情况？,587
胃脘疼痛,您是否经常感到胃部不适，有疼痛感？,587
尿频,您是否有尿频的症状？,587
胃脘痞满,您是否觉得胃中堵塞？,587
胸骨后疼痛,胸骨后部位是否时不时会疼？,587
易怒,您近期是否有易怒的表现，容易因小事而生气？,587
面赤,有没有发现自己脸颊泛红？,588
小便短赤,您是否发现自己小便量少且颜色偏红黄？,588
腹痛,腹部是否有疼痛感？,588
大便干结,您是否有粪便干硬、排出困难的情况？,588
口干,您是否经常感觉口干，想喝水？,588
口臭,您是否感到自己口腔有异味？,588
胃脘疼痛,您的胃上部有没有疼的感觉？,589
反酸,您有没有过反酸的经历？,589
胃脘痞满,您是否觉得胃中堵塞？,589
不欲饮食,您最近是否不想吃东西？,589
溏滞,您是否经常遇到大便不成形，且排出困难的问题？,589
嘈杂,您是否感觉胸闷，心里乱？,589
口苦,您是否感到口苦？,589
呕吐,您近期是否有过呕吐的症状？,589
恶心,您是否感到恶心想吐？,589
纳呆,您是否感觉食欲不振，不思饮食？,589
失眠,您是否发现自己有失眠问题？,589
口干,您是否经常感觉口干，想喝水？,589
肠鸣,您是否经常会听到肚子里有咕噜咕噜的响声？,589
腹痛,有没有觉得腹部不舒服，隐隐作痛？,590
小便短赤,您的小便是否呈现短少并且赤黄的情况？,590
面赤,面部是否有明显的红晕？,590
口臭,您近期是否有口臭的困扰？,590
大便干结,您的大便是否经常呈干燥结块状？,590
口干,您是否经常感到口腔干燥？,590
半夜呛咳,您是否会在半夜突然出现呛咳？,591
咽喉不适,您是否觉得咽喉部有异物感或不适？,591
反食,您有没有感觉到食物经常会反回到喉咙或口腔？,591
疲乏,您是否感到容易疲劳，体力不支？,591
口干,您是否伴有口干舌燥或口苦？,591
纳呆,您是否有食欲不振，消化不良的情况？,591
心悸,您是否经常感到心跳加速或不规则？,591
嗳气,您是否存在胃中不适，以打嗝形式排气的情况？,591
吞咽困难,您是否存在食物下咽困难的情况？,591
寐差,您晚上是否经常有梦多或噩梦的情况？,591
声音嘶哑,声音嘶哑是否是您目前的症状之一？,591
身体痛,您是否感到身体某个部位有疼痛或不适？,591
咽喉不适如有痰梗,您咽喉是否有痰梗难咽的症状？,591
呕吐物为胃内容物,呕吐时是否伴有恶心感？,591
呕血,您的呕吐物中是否含有血丝？,591
不欲饮食,您是否感觉没有胃口，不想吃东西？,592
反酸,您的反酸症状是否在饭后加剧？,592
尿色,您的尿液颜色是否异常？,592
胃脘疼痛,您的胃上部有没有疼的感觉？,592
神疲乏力,是否感觉身体乏力，精神难以集中？,592
溏滞,您是否有大便质地稀薄，排便不畅的情况？,592
胸闷不舒,您有没有觉得胸口像有东西压着，不太舒服？,592
嗳气,嗳气时是否感觉有酸味或苦味？,592
胃脘胀满,您是否经常感到胃部胀满不适？,592
口苦,您是否感觉口中有苦味？,593
不欲饮食,您是否有食物摆在面前也无心食用的情况？,593
恶心,是否感到胃部不适，有恶心之感？,593
纳呆,您是否感觉食欲不振，不思饮食？,593
溏滞,您是否有大便质地稀薄，排便不畅的情况？,593
胃脘痞满,您是否经常感到胃部胀满，像有东西顶着一样？,593
胃脘疼痛,胃部有没有出现过疼痛的情况？,593
嗳气,嗳气是否经常在饭后发生？,593
呕吐,您近期是否有过呕吐的症状？,593
反酸,您的反酸症状是否在饭后加剧？,593
失眠,您近期有失眠的情况？,593
口干,您是否经常感到口腔干燥？,593
肠鸣,您是否有时会听到肚子里有咕噜咕噜的响声？,593
反酸,您的饮食习惯是否偏重油腻或辛辣食物？,594
不欲饮食,您是否有食物摆在面前也无心食用的情况？,594
尿色,您的尿液颜色是否异常？,594
神疲乏力,您是否常有神倦力乏，不愿多动的情况？,594
胃脘疼痛,有没有觉得胃的部位隐隐作痛？,594
胸闷不舒,您是否感觉胸部有憋闷感，呼吸不畅？,594
喜温喜按,您是否经常感到胃部冷痛或喜暖？,594
溏滞,您的大便是否偏软导致排便时感觉不爽快？,594
嗳气,您嗳气时是否伴有胃部不适或疼痛？,594
嗳气,您嗳气时是否伴有胃部不适或疼痛？,595
溏滞,您是否经常遇到大便不成形，且排出困难的问题？,595
胃脘痞满,您是否经常感到胃部胀满，像有东西顶着一样？,595
反酸,您是否有过夜间反酸的情况？,595
不欲饮食,您近期是否食欲不振？,595
嘈杂,您是否感觉胸闷，心里烦？,595
口苦,您是否感觉口中有苦味？,595
呕吐,您近期是否有过恶心呕吐的情况？,595
口干,您有无口干口燥，唾液少的症状？,595
纳呆,近期是否有胃口不好，吃东西不香的情况？,595
失眠,您是否常有夜间难以入睡的情况？,595
肠鸣,您是否经常听到肚子里有咕噜咕噜的响声？,595
恶心,您有没有恶心想吐的感觉？,596
口苦,您是否感觉口中有苦味？,596
不欲饮食,您是否有食物摆在面前也无心食用的情况？,596
溏滞,您是否经常遇到大便不成形，且排出困难的问题？,596
胃脘痞满,您是否觉得胃中堵塞？,596
纳呆,您最近是否感觉食欲不振，消化能力不是很好？,596
嗳气,嗳气是否伴随有消化不良或食欲不振？,596
失眠,您近期有失眠的情况？,596
胃脘疼痛,胃部有没有出现过疼痛的情况？,596
反酸,您的饮食习惯是否偏重油腻或辛辣食物？,596
口干,您有无口干口燥，唾液少的症状？,596
肠鸣,您是否经常听到肚子里有咕噜咕噜的响声？,596
嗳气,您最近爱打嗝吗？,597
反酸,您是否存在反酸的不适感？,597
胃脘痞满,您的胃部是否有胀满感，且感觉食物难以消化？,597
不欲饮食,您最近是否不想吃东西？,597
溏滞,您是否经常遇到大便不成形，且排出困难的问题？,597
口苦,您是否感觉口中有苦味？,597
嘈杂,您是否感觉胸闷，心里烦？,597
纳呆,您是否感觉食欲不振，不思饮食？,597
恶心,您是否感到恶心想吐？,597
呕吐,您近期是否有过呕吐的症状？,597
口干,您有无口干口燥，唾液少的症状？,597
肠鸣,您是否经常会听到肚子里有咕噜咕噜的响声？,597
失眠,您近期有失眠的情况？,597
反酸,您有没有过反酸的经历？,598
反食,您是否经历过进食后食物上涌的现象？,598
易饥,您是否经常感到饥饿，即使刚进食不久？,598
嗳气,您是否存在胃中不适，以打嗝形式排气的情况？,598
胸骨后疼痛,胸口中央靠后的位置，是否会疼痛？,598
纳呆,您是否有食欲不振的情况？,598
胃脘疼痛,胃部有没有出现过疼痛的情况？,598
易怒,您是否觉得自己情绪不稳定，有易怒的倾向？,598
胃脘痞满,您是否觉得胃中堵塞？,598
尿急,您是否有尿急的情况，即突然强烈的小便欲望？,598
反酸,您有没有过反酸的经历？,599
不欲饮食,您是否感觉没有胃口，不想吃东西？,599
尿急,您是否有尿急的情况，即突然强烈的小便欲望？,599
神疲乏力,您是否经常感到精神不振，容易疲劳？,599
胃脘疼痛,您是否有时会感到胃部疼痛难受？,599
胸闷不舒,您是否时常感到胸部气机不畅，有憋闷之感？,599
反酸,您的反酸症状是否在饭后加剧？,600
反食,您是否存在反胃的情况？,600
易饥,您是否出现频繁感到饥饿的症状？,600
嗳气,嗳气时是否感觉有酸味或苦味？,600
胸骨后疼痛,胸骨后部位是否时不时会疼？,600
夜间盗汗,您是否容易出汗，尤其是夜间？,600
胃脘疼痛,胃部有没有出现过疼痛的情况？,600
易怒,您是否觉得自己情绪不稳定，有易怒的倾向？,600
胃脘痞满,您是否感觉胃部饱胀不适，有堵塞感？,600
尿色,您的尿液颜色是否异常？,600
胸胁满闷,您有没有觉得胸胁部位闷胀不舒服？,601
腹胀,您的腹部是否有胀满感？,601
矢气频,您近期是否有排气增多的情况？,601
肠鸣,您是否经常会听到肚子里有咕噜咕噜的响声？,601
呃逆,您是否经常打嗝？,601
纳呆,您是否有消化不良或大便不规律的情况？,602
疲乏,是否稍微活动一下就感到累？,602
溏滞,您是否经常遇到大便不成形，且排出困难的问题？,602
胃脘痞满,您的胃部是否有胀满感，且感觉食物难以消化？,602
胃脘疼痛,您的胃上部有没有疼的感觉？,602
四肢不温,您是否感觉手脚冰凉？,602
尿急,您是否有尿急的情况，即突然强烈的小便欲望？,602
泛吐清水,您是否有口中频繁泛出清水的情况？,602
体重,您是否有体重下降的情况？,602
不欲饮食,您是否有食物摆在面前也无心食用的情况？,603
反酸,您是否经常感到胃部不适或疼痛？,603
尿色,您的尿液颜色是否异常？,603
神疲乏力,您是否觉得体力不支，总是懒洋洋的？,603
嗳气,您是否有嗳气或打嗝的情况？,603
溏滞,您是否有大便质地稀薄，排便不畅的情况？,603
胸闷不舒,您是否时常感到胸部气机不畅，有憋闷之感？,603
反酸,您是否感觉到反酸？,604
易饥,您是否有容易饥饿，食后不久又感饥饿的情况？,604
尿痛,小便时是否感到疼痛或灼热感？,604
反食,您是否经常出现食物反流的症状？,604
嗳气,您嗳气时是否伴有胃部不适或疼痛？,604
胃脘疼痛,胃部有没有出现过疼痛的情况？,604
胸骨后疼痛,您是否感到胸口正中后面有疼痛感？,604
夜间盗汗,您是否容易出汗，尤其是夜间？,604
胃脘痞满,您是否觉得胃中堵塞？,604
易怒,您是否经常感到情绪烦躁，容易发火？,604
反酸,您是否存在反酸的不适感？,605
反食,您是否经历过进食后食物上涌的现象？,605
易饥,您是否经常感到饥饿，即使刚进食不久？,605
尿频,您是否有尿频的症状？,605
嗳气,嗳气是否在情绪紧张或压力大时更加频繁？,605
夜间盗汗,您是否容易出汗，尤其是夜间？,605
胃脘疼痛,您是否经常感到胃部不适，有疼痛感？,605
胸骨后疼痛,您是否感到胸口正中后面有疼痛感？,605
胃脘痞满,您是否觉得胃中堵塞？,605
易怒,您是否容易感到愤怒，难以控制自己的情绪？,605
胃脘疼痛,您是否经常感到胃部不适，有疼痛感？,606
反酸,您是否出现过反酸的症状？,606
不欲饮食,您近期是否食欲不振？,606
溏滞,您是否存在大便质地松软且排出不顺畅的情况？,606
呕吐,您近期是否出现恶心呕吐的情况？,606
嘈杂,您是否觉得心里乱糟糟的？,606
口苦,您是否感到口苦？,606
失眠,您是否发现自己有失眠问题？,606
口干,您是否经常感觉口干，想喝水？,606
嗳气,嗳气是否伴随有消化不良或食欲不振？,607
反酸,您是否出现过反酸的症状？,607
不欲饮食,您最近是否常常感到厌食？,607
胃脘痞满,您是否经常感到胃部胀满，像有东西顶着一样？,607
溏滞,您是否发现自己大便形态松散，且伴有排便阻滞感？,607
呕吐,您近期是否有过恶心呕吐的情况？,607
嘈杂,您近期是否感到心里比较乱？,607
口苦,您是否经常感觉口中泛苦？,607
失眠,您近期有失眠的情况？,607
口干,您是否经常感到口腔干燥？,607
反酸,您是否感觉到反酸？,609
尿色,您的尿液颜色是否异常？,609
胸骨后疼痛,胸口中央靠后的位置，是否会疼痛？,609
体重,您是否有体重下降的情况？,609
反酸,您有没有过反酸的经历？,610
易饥,您是否出现频繁感到饥饿的症状？,610
尿色,您的尿液颜色是否异常？,610
胸骨后疼痛,您是否感到胸口正中后面有疼痛感？,610
夜间盗汗,您是否容易出汗，尤其是夜间？,610
胃脘疼痛,您是否有时会感到胃部疼痛难受？,610
反食,您有没有感觉到食物经常会反回到喉咙或口腔？,610
胃脘痞满,您是否经常感到胃部胀满，像有东西顶着一样？,610
易怒,您是否经常感到情绪烦躁，容易发火？,610
嗳气,您是否有胃气上逆，伴随打嗝的情况？,610
口苦,您是否感觉口中有苦味？,611
不欲饮食,您是否有食物摆在面前也无心食用的情况？,611
恶心,您目前是否有恶心想吐的感觉？,611
纳呆,近期是否有胃口不好，吃东西不香的情况？,611
溏滞,您的大便是否偏软导致排便时感觉不爽快？,611
胃脘痞满,您的胃是否总感觉饱饱的，不太舒服？,611
胃脘疼痛,有没有觉得胃的部位隐隐作痛？,611
嗳气,您是否频繁地打嗝？,611
反酸,您是否感觉到反酸？,611
失眠,您是否发现自己有失眠问题？,611
口干,您有无口干口燥，唾液少的症状？,611
肠鸣,您是否经常会听到肚子里有咕噜咕噜的响声？,611
胸背痛,您的胸背部有没有出现疼痛的症状？,612
口苦,您是否感觉口中有苦味？,612
心烦,您有没有觉得心情烦躁，难以平静的情况？,612
易饥,您是否有容易饥饿，食后不久又感饥饿的情况？,612
咽干,您是否察觉自己咽喉干燥？,612
反食,您是否遭受过反食的困扰？,612
嗳气,嗳气是否伴随有消化不良或食欲不振？,613
溏滞,您的大便是否偏软导致排便时感觉不爽快？,613
胃脘痞满,您是否觉得胃中堵塞？,613
泛吐清水,您是否出现过不自觉地口吐清水的症状？,613
胃痛,您是否有胃部不适或疼痛的感觉？,613
食少,您是否感觉近期食欲不佳，吃得比平时少？,613
尿痛,小便时是否感到疼痛或灼热感？,613
疲乏,您是否感觉体力不如以前，容易疲乏？,613
四肢不温,您是否感觉手脚冰凉？,613
体重,您是否近期体重有明显增加？,614
神疲乏力,您是否常有神倦力乏，不愿多动的情况？,614
腹痛发作与情绪变化有关,心情起伏时，有没有感觉到腹痛的情况？,614
尿色,您的尿液颜色是否异常（如深黄或血色）？,614
胸胁胀闷,您是否经历过胸部与胁肋胀闷的情况？,614
尿痛,小便时是否伴有疼痛或灼热感？,614
嗳气食少,您是否经常感觉饭量减少，还会频繁打嗝？,614
口苦,口中是否感觉有苦味？,615
不欲饮食,您最近是否不想吃东西？,615
恶心,您有没有恶心想吐的感觉？,615
纳呆,是否觉得吃东西没有味道，不想吃东西？,615
溏滞,您的大便是否偏软导致排便时感觉不爽快？,615
胃脘痞满,您是否觉得胃中堵塞？,615
胃脘疼痛,您是否经常感到胃部不适，有疼痛感？,615
嗳气,嗳气是否伴随有消化不良或食欲不振？,615
反酸,您的反酸症状是否在饭后加剧？,615
失眠,您是否常有夜间难以入睡的情况？,615
口干,您是否觉得口中干涩？,615
肠鸣,您是否经常听到肚子里有咕噜咕噜的响声？,615
反酸,您是否伴有嗳气或打嗝的现象？,616
不欲饮食,您是否感觉没有胃口，不想吃东西？,616
尿急,您是否有尿急的情况，即突然强烈的小便欲望？,616
神疲乏力,是否感觉身体乏力，精神难以集中？,616
胃脘疼痛,您是否经常感到胃部不适，有疼痛感？,616
胸闷不舒,您有没有觉得胸口像有东西压着，不太舒服？,616
胃脘胀满,是否觉得胃里有东西堵着，胀胀的？,616
溏滞,您是否发现自己大便形态松散，且伴有排便阻滞感？,616
反酸,您的反酸症状是否在饭后加剧？,617
反食,您有没有感觉到食物经常会反回到喉咙或口腔？,617
易饥,您是否有容易饥饿，食后不久又感饥饿的情况？,617
嗳气,您嗳气时是否伴有胃部不适或疼痛？,617
胸骨后疼痛,胸骨后部位是否时不时会疼？,617
体重,您是否有体重下降的情况？,617
易怒,您是否经常感到情绪烦躁，容易发火？,617
胃脘痞满,您是否经常感到胃部胀满，像有东西顶着一样？,617
尿痛,小便时是否感到疼痛或灼热感？,617
胃脘疼痛,有没有觉得胃的部位隐隐作痛？,618
嗳气,您嗳气时是否伴有胃部不适或疼痛？,618
不欲饮食,您最近是否不想吃东西？,618
胃脘痞满,您的胃部是否有胀满感，且感觉食物难以消化？,618
溏滞,您是否存在大便质地松软且排出不顺畅的情况？,618
失眠,您是否发现自己有失眠问题？,618
口苦,口中是否感觉有苦味？,618
口干,您是否经常感到口腔干燥？,618
反食,您有没有感觉到食物经常会反回到喉咙或口腔？,618
烧心,您是否经常感到烧心？,618
尿频,您是否有尿频的症状？,618
呕吐,您近期是否出现恶心呕吐的情况？,618
纳呆,是否觉得吃东西没有味道，不想吃东西？,618
肠鸣,您是否有时会听到肚子里有咕噜咕噜的响声？,618
嘈杂,您近期是否感到心里比较乱？,618
易饥,您是否常常觉得饥饿难耐，即便饮食规律？,618
胸骨后疼痛,您有没有觉得胸骨背后隐隐作痛？,618
纳呆,您是否有消化不良的症状？,618
易怒,您是否发现自己比以往更容易动怒？,618
怕冷,您比常人更容易觉得冷吗？,618
胸骨后梗阻感,您是否感觉胸骨后方不畅通？,618
大便干结,您的大便是否经常呈干燥结块状？,618
腹部胀满不适,您是否感觉肚子里有胀气，不舒服？,618
气向上冲逆,您是否时有气逆上冲，伴有胸闷或咽喉不适？,618
胃脘疼痛,您是否有时会感到胃部疼痛难受？,619
反酸,您是否经常感到反酸？,619
不欲饮食,您最近是否不想吃东西？,619
溏滞,您是否经常遇到大便不成形，且排出困难的问题？,619
纳呆,是否觉得吃东西没有味道，不想吃东西？,619
呕吐,您近期是否有过呕吐的症状？,619
嘈杂,您是否常感觉心里乱乱的？,619
口苦,您是否感到口苦？,619
失眠,您是否发现自己有失眠问题？,619
口干,您是否觉得口中干涩？,619
肠鸣,您是否经常听到肚子里有咕噜咕噜的响声？,619
嗳气,您是否存在胃中不适，以打嗝形式排气的情况？,620
溏滞,您是否存在大便质地松软且排出不顺畅的情况？,620
胃脘痞满,您是否经常感到胃部胀满，像有东西顶着一样？,620
反酸,您是否有过夜间反酸的情况？,620
尿急,您是否有尿急的情况，即突然强烈的小便欲望？,620
不欲饮食,您最近是否不想吃东西？,620
体重,您是否有体重下降的情况？,620
泛吐清水,您是否经常感觉口中有清水上涌？,620
四肢不温,您是否经常感到四肢发凉？,620
疲乏,是否稍微活动一下就感到累？,620
食少,有没有觉得胃口不好，食物摄入量减少了？,620
口淡不渴,您是否有嘴里没滋味儿，也不想喝水的感觉？,621
四肢不温,您是否经常感到四肢发凉？,621
腹中拘急冷痛，得温痛减,是否觉得在腹部紧缩冷痛的时候，得温后这种痛感会减轻？,621
不欲饮食,您是否感觉没有胃口，不想吃东西？,622
尿色,您的尿液颜色是否异常？,622
反酸,您是否经常感到反酸？,622
胃脘疼痛,您是否有时会感到胃部疼痛难受？,622
神疲乏力,是否总是觉得疲惫不堪，精神萎靡？,622
溏滞,您是否存在大便质地松软且排出不顺畅的情况？,622
胸闷不舒,您是否感觉胸部有憋闷感，呼吸不畅？,622
不欲饮食,您近期是否食欲不振？,623
反酸,您的饮食习惯是否偏重油腻或辛辣食物？,623
小便不尽感,小便后是否感觉没有排空感，即仍有尿意？,623
胃脘疼痛,胃部有没有出现过疼痛的情况？,623
神疲乏力,您是否觉得体力不支，总是懒洋洋的？,623
胃痞胀满,您是否经常感到胃部饱胀不适？,623
溏滞,您是否发现自己大便形态松散，且伴有排便阻滞感？,623
胸闷不舒,您近期是否有胸部满闷，气息不顺的情况？,623
嗳气,您最近爱打嗝吗？,623
嗳气,您是否频繁地打嗝？,624
胃脘痞满,您是否经常感到胃部胀满，像有东西顶着一样？,624
溏滞,您是否发现自己大便形态松散，且伴有排便阻滞感？,624
不欲饮食,您近期是否食欲不振？,624
反酸,您是否有过夜间反酸的情况？,624
小便不尽感,小便后是否感觉没有排空感，即仍有尿意？,624
四肢不温,您较他人是否更加怕冷，总是手脚冰凉？,624
疲乏,您最近是否常感到精神不振？,624
泛吐清水,您是否发觉自己常有清水从口中溢出的现象？,624
体重,您是否有体重下降的情况？,624
胃脘疼痛,胃部有没有出现过疼痛的情况？,625
嗳气,嗳气时是否感觉有酸味或苦味？,625
不欲饮食,您是否有食物摆在面前也无心食用的情况？,625
溏滞,您是否发现自己大便形态松散，且伴有排便阻滞感？,625
胃脘痞满,您的胃是否总感觉饱饱的，不太舒服？,625
呕吐,是否有过恶心并伴随呕吐的情况发生？,625
嘈杂,您是否感觉胸闷，心里乱？,625
口苦,您有没有口苦的症状？,625
失眠,您近期有失眠的情况？,625
口干,您是否觉得口中干涩？,625
纳呆,您最近是否感觉食欲不振，消化能力不是很好？,625
肠鸣,您是否经常会听到肚子里有咕噜咕噜的响声？,625
恶心,是否感到胃部不适，有恶心之感？,625
嗳气,您最近爱打嗝吗？,626
胃脘痞满,您是否感觉胃部饱胀不适，有堵塞感？,626
溏滞,您是否存在大便质地松软且排出不顺畅的情况？,626
反酸,您是否存在反酸的不适感？,626
小便不尽感,小便后是否感觉没有排空感，即仍有尿意？,626
纳呆,您是否有食欲不振的情况？,626
恶心或呕吐,胀满时是否伴有恶心或呕吐？,626
纳呆,您的食欲是否正常，没有减少？,626
疲乏,近期您是否经常觉得困倦，想休息？,626
四肢不温,您是否感觉四肢总比他人更凉，缺乏温热？,626
泛吐清水,您是否出现过不自觉地口吐清水的症状？,626
嗳气,您是否频繁地打嗝？,627
反酸,您是否存在反酸的不适感？,627
不欲饮食,您最近是否不想吃东西？,627
胃脘痞满,您的胃是否总感觉饱饱的，不太舒服？,627
溏滞,您是否存在大便质地松软且排出不顺畅的情况？,627
呕吐,您近期是否有过呕吐的症状？,627
嘈杂,您近期是否感到心里比较乱？,627
口苦,口中是否感觉有苦味？,627
失眠,您是否常有夜间难以入睡的情况？,627
口干,您是否经常感觉口干，想喝水？,627
纳呆,您是否感觉食欲不振，不思饮食？,627
肠鸣,您是否有时会听到肚子里咕噜咕噜的响声？,627
恶心,您是否有恶心的症状？,627
胃脘疼痛,您是否有时会感到胃部疼痛难受？,628
反酸,您的饮食习惯是否偏重油腻或辛辣食物？,628
不欲饮食,您最近是否不想吃东西？,628
溏滞,您是否经常遇到大便不成形，且排出困难的问题？,628
小便不尽感,小便后是否感觉没有排空感，即仍有尿意？,628
反食,您有没有感觉到食物经常会反回到喉咙或口腔？,628
纳呆,您是否感觉食欲不振，不思饮食？,628
口苦,您是否感到口苦？,628
失眠,您是否发现自己有失眠问题？,628
体重,您是否有体重下降的情况？,628
心烦,您有没有觉得心情烦躁，难以平静的情况？,628
情志不抒,您近期是否感觉心情不舒畅？,628
善叹息,您是否爱叹气？,628
两胁胀满,您最近是否两侧胁肋部有胀满感？,628
口淡不渴,口中是否感觉淡然无味，且不感口渴？,629
四肢不温,您较他人是否更加怕冷，总是手脚冰凉？,629
腹中拘急冷痛，得温痛减,您有没有遇到过肚子感觉又紧又冷地疼，但暖和起来就好些的情况？,629
恶心,是否感到胃部不适，有恶心之感？,630
口苦,您有没有口苦的症状？,630
不欲饮食,您是否有食物摆在面前也无心食用的情况？,630
胃脘痞满,您的胃部是否有胀满感，且感觉食物难以消化？,630
纳呆,您是否感觉食欲不振，不思饮食？,630
溏滞,您是否存在大便质地松软且排出不顺畅的情况？,630
呕吐,是否有过恶心并伴随呕吐的情况发生？,630
嗳气,嗳气是否经常在饭后发生？,630
反酸,您是否经常感到反酸？,630
口干,您是否经常感觉口干，想喝水？,630
失眠,您近期有失眠的情况？,630
肠鸣,您是否有时会听到肚子里咕噜咕噜的响声？,630
尿频或尿急,您是否有尿频、尿急的症状？,631
胸胁胀闷,您是否感到胸部和肋骨间有胀满不适的感觉？,631
久站或久坐,您是否有长期站立或坐着不动的情况？,631
纳呆,您是否有食欲不振的情况？,631
口干,您是否伴有口干舌燥或口苦？,631
腹痛即泻,腹痛时，您是否会紧接着出现泄泻的症状？,631
乏力,您是否伴有心慌、气短或胸闷等心脏不适的症状？,631
反食,您是否经历过进食后食物上涌的现象？,632
半夜呛咳,夜间睡眠时，是否有突然剧烈咳嗽的情况发生？,632
恶心或呕吐,您是否有恶心或呕吐的情况？,632
嗳气,嗳气是否在情绪紧张或压力大时更加频繁？,632
咽喉不适,近期您的咽喉是否有干燥、痛痒等不适感觉？,632
体重,您是否有明显的体重减轻，没有刻意减肥？,632
口臭,您是否有舌苔厚腻，口中常有异味？,632
纳呆,您是否有食欲不振的情况？,632
心悸,您是否有心慌或心跳加快的感觉？,632
发热,您是否有发热的症状？,632
夜寐欠安,您白天是否感到疲倦或精神不振？,632
咽喉不适如有痰梗,您咽喉是否有痰梗难咽的症状？,632
吞咽困难,您吞咽时是否顺畅无阻，没有吞咽困难？,632
声音嘶哑,您的声音是否沙哑？,632
纳呆,您的食欲是否正常，没有减少？,633
溏滞,您是否有大便质地稀薄，排便不畅的情况？,633
胃脘痞满,您是否经常感到胃部胀满，像有东西顶着一样？,633
疲乏,近期您是否经常觉得困倦，想休息？,633
四肢不温,您较他人是否更加怕冷，总是手脚冰凉？,633
泛吐清水,您是否经常感觉口中有清水上涌？,633
胃脘疼痛,您的胃上部有没有疼的感觉？,633
尿色,您的尿液颜色是否异常？,633
夜间盗汗,您是否容易出汗，尤其是夜间？,633
嗳气,嗳气时是否感觉有酸味或苦味？,634
胃脘痞满,您是否觉得胃中堵塞？,634
溏滞,您是否存在大便质地松软且排出不顺畅的情况？,634
不欲饮食,您最近是否常常感到厌食？,634
反酸,您的饮食习惯是否偏重油腻或辛辣食物？,634
小便不尽感,小便后是否感觉没有排空感，即仍有尿意？,634
泛吐清水,您是否发觉自己常有清水从口中溢出的现象？,634
纳呆,您是否有消化不良或大便不规律的情况？,634
疲乏,您是否感觉体力不如以前，容易疲乏？,634
四肢不温,您是否长期存在手脚冰凉，需加衣保暖的症状？,634
食少,您是否觉得饮食减少，没有以前吃得那么多了？,634
